arc_grant_key,arc_org_key
arc/LP130100083,arc/monash_university
arc/LP130100672,arc/monash_university
arc/LP130101142,arc/monash_university
arc/LP130100857,arc/monash_university
arc/LP130100066,arc/monash_university
arc/LP130100676,arc/monash_university
arc/LP130100705,arc/monash_university
arc/LP130100286,arc/monash_university
arc/DP140103011,arc/monash_university
arc/DP140101702,arc/monash_university
arc/DP140100353,arc/monash_university
arc/DP140102515,arc/monash_university
arc/DP140102578,arc/monash_university
arc/DP140100274,arc/monash_university
arc/DP140101258,arc/monash_university
arc/DP140102345,arc/monash_university
arc/DP140102624,arc/monash_university
arc/DP140101177,arc/monash_university
arc/DP140100039,arc/monash_university
arc/LP130100040,arc/monash_university
arc/LP130100091,arc/monash_university
arc/LP130100308,arc/monash_university
arc/LP130100955,arc/monash_university
arc/LP130100448,arc/monash_university
arc/LP130100740,arc/monash_university
arc/LP130100365,arc/monash_university
arc/LP130100270,arc/monash_university
arc/LP130100903,arc/monash_university
arc/LP130100113,arc/monash_university
arc/LP130100366,arc/monash_university
arc/LP130100357,arc/monash_university
arc/LP130100174,arc/monash_university
arc/LP130100032,arc/monash_university
arc/LP130100626,arc/monash_university
arc/LP130100132,arc/monash_university
arc/LP130100953,arc/monash_university
arc/LP130100679,arc/monash_university
arc/LP130100146,arc/monash_university
arc/LP130100181,arc/monash_university
arc/LP130100781,arc/monash_university
arc/LP130101044,arc/monash_university
arc/LP130100828,arc/monash_university
arc/LP130100828,arc/monash_university
arc/LP130100380,arc/monash_university
arc/LP130100380,arc/monash_university
arc/LE140100162,arc/monash_university
arc/LP130100001,arc/monash_university
arc/LP130100557,arc/monash_university
arc/LP130100373,arc/monash_university
arc/FL130100041,arc/monash_university
arc/FL130100038,arc/monash_university
arc/FT130101493,arc/monash_university
arc/FT130100034,arc/monash_university
arc/FT130101768,arc/monash_university
arc/FT130100650,arc/monash_university
arc/FT130101599,arc/monash_university
arc/FT130100345,arc/monash_university
arc/FT130100540,arc/monash_university
arc/FT130101488,arc/monash_university
arc/LE140100062,arc/monash_university
arc/LE140100088,arc/monash_university
arc/LE140100011,arc/monash_university
arc/LE140100070,arc/monash_university
arc/LE140100104,arc/monash_university
arc/LE140100061,arc/monash_university
arc/LE140100087,arc/monash_university
arc/LE140100170,arc/monash_university
arc/LE140100024,arc/monash_university
arc/LE140100114,arc/monash_university
arc/IH130100016,arc/monash_university
arc/IH130100017,arc/monash_university
arc/IH130100008,arc/monash_university
arc/IH130200033,arc/monash_university
arc/IH130200025,arc/monash_university
arc/FT130101102,arc/monash_university
arc/FT130100589,arc/monash_university
arc/FT130100821,arc/monash_university
arc/FT130100012,arc/monash_university
arc/FT130100100,arc/monash_university
arc/FT130100545,arc/monash_university
arc/FT130100744,arc/monash_university
arc/FT130100838,arc/monash_university
arc/FT130100968,arc/monash_university
arc/FT130100430,arc/monash_university
arc/FT130100506,arc/monash_university
arc/FT130100464,arc/monash_university
arc/FT130101453,arc/monash_university
arc/FT130100612,arc/monash_university
arc/DP140103041,arc/monash_university
arc/DP140100087,arc/monash_university
arc/DP140102514,arc/monash_university
arc/LP140100810,arc/monash_university
arc/LP140100871,arc/monash_university
arc/LP140100922,arc/monash_university
arc/LP140100543,arc/monash_university
arc/LP140100959,arc/monash_university
arc/LP140100920,arc/monash_university
arc/LP140100548,arc/monash_university
arc/LP140100243,arc/monash_university
arc/LP140100786,arc/monash_university
arc/DP140102538,arc/monash_university
arc/DP140103045,arc/monash_university
arc/DP140104062,arc/monash_university
arc/DP140101841,arc/monash_university
arc/DP140100047,arc/monash_university
arc/DP140103919,arc/monash_university
arc/DP140104117,arc/monash_university
arc/DP140102789,arc/monash_university
arc/DP140100774,arc/monash_university
arc/DP140100774,arc/monash_university
arc/DP140101900,arc/monash_university
arc/DP140103220,arc/monash_university
arc/DP140100677,arc/monash_university
arc/DP140102866,arc/monash_university
arc/DP140102142,arc/monash_university
arc/DP140100559,arc/monash_university
arc/DP140101995,arc/monash_university
arc/DP140102840,arc/monash_university
arc/LP140100437,arc/monash_university
arc/LP140100051,arc/monash_university
arc/LP140100616,arc/monash_university
arc/LP140100516,arc/monash_university
arc/LP140101063,arc/monash_university
arc/LP140100284,arc/monash_university
arc/CE140100049,arc/monash_university
arc/CE140100016,arc/monash_university
arc/CE140100036,arc/monash_university
arc/CE140100007,arc/monash_university
arc/CE140100012,arc/monash_university
arc/CE140100011,arc/monash_university
arc/DP140103977,arc/monash_university
arc/DP140103579,arc/monash_university
arc/DP140103743,arc/monash_university
arc/DP140101049,arc/monash_university
arc/DP140100077,arc/monash_university
arc/DP140100553,arc/monash_university
arc/DP140101968,arc/monash_university
arc/DP140103015,arc/monash_university
arc/DP140103196,arc/monash_university
arc/DP140103965,arc/monash_university
arc/DP140100883,arc/monash_university
arc/DP140101591,arc/monash_university
arc/DP140101131,arc/monash_university
arc/DP140100052,arc/monash_university
arc/DP140104010,arc/monash_university
arc/DP140100058,arc/monash_university
arc/DP140101926,arc/monash_university
arc/DP140102815,arc/monash_university
arc/DP140103679,arc/monash_university
arc/DP140101085,arc/monash_university
arc/DP150101728,arc/monash_university
arc/DP150103016,arc/monash_university
arc/DP150100031,arc/monash_university
arc/DP140102058,arc/monash_university
arc/DP140101050,arc/monash_university
arc/DP140102851,arc/monash_university
arc/DP140102277,arc/monash_university
arc/DP140100476,arc/monash_university
arc/DP140101980,arc/monash_university
arc/DP140101129,arc/monash_university
arc/DP140102487,arc/monash_university
arc/DP140100036,arc/monash_university
arc/DP140101244,arc/monash_university
arc/DP140100109,arc/monash_university
arc/DP140100484,arc/monash_university
arc/DP140100743,arc/monash_university
arc/DP140103996,arc/monash_university
arc/DP140101067,arc/monash_university
arc/DP140102504,arc/monash_university
arc/DP140100996,arc/monash_university
arc/DP140100803,arc/monash_university
arc/DP140101013,arc/monash_university
arc/DP140101571,arc/monash_university
arc/DP140100572,arc/monash_university
arc/DP140100402,arc/monash_university
arc/DP140101981,arc/monash_university
arc/DP140103591,arc/monash_university
arc/DP140102765,arc/monash_university
arc/DE140101201,arc/monash_university
arc/DE140101305,arc/monash_university
arc/DE140101555,arc/monash_university
arc/DE140101662,arc/monash_university
arc/DE140101505,arc/monash_university
arc/DE140101137,arc/monash_university
arc/DE140100190,arc/monash_university
arc/DE140100559,arc/monash_university
arc/DE140100017,arc/monash_university
arc/DE140101097,arc/monash_university
arc/DE140100421,arc/monash_university
arc/DE140100524,arc/monash_university
arc/DE140100088,arc/monash_university
arc/DE140100500,arc/monash_university
arc/DE140100541,arc/monash_university
arc/DE140101260,arc/monash_university
arc/DE140101564,arc/monash_university
arc/DE140101728,arc/monash_university
arc/DE140100141,arc/monash_university
arc/DE140101268,arc/monash_university
arc/LP140100369,arc/monash_university
arc/LP140100054,arc/monash_university
arc/LP140100373,arc/monash_university
arc/DE140101279,arc/monash_university
arc/LE140100052,arc/monash_university
arc/LE140100085,arc/monash_university
arc/LE140100023,arc/monash_university
arc/LE140100068,arc/monash_university
arc/LE140100047,arc/monash_university
arc/LE140100010,arc/monash_university
arc/FT140101029,arc/monash_university
arc/FT140100594,arc/monash_university
arc/FT140101256,arc/monash_university
arc/FT140100073,arc/monash_university
arc/FT140100128,arc/monash_university
arc/FT140101044,arc/monash_university
arc/FL140100052,arc/monash_university
arc/FL140100012,arc/monash_university
arc/DP150102153,arc/monash_university
arc/DP150102920,arc/monash_university
arc/DP150102068,arc/monash_university
arc/DP150102240,arc/monash_university
arc/DP150100210,arc/monash_university
arc/DP150100119,arc/monash_university
arc/DP150103143,arc/monash_university
arc/DP150100285,arc/monash_university
arc/DP150101448,arc/monash_university
arc/DP150104369,arc/monash_university
arc/DP150100121,arc/monash_university
arc/DP150102900,arc/monash_university
arc/DP150102040,arc/monash_university
arc/DP150103595,arc/monash_university
arc/DP150101292,arc/monash_university
arc/DP150102879,arc/monash_university
arc/DP150103038,arc/monash_university
arc/DP150102272,arc/monash_university
arc/DP150100894,arc/monash_university
arc/DP150104362,arc/monash_university
arc/DP150104695,arc/monash_university
arc/DP150104292,arc/monash_university
arc/DP150102587,arc/monash_university
arc/DP150103557,arc/monash_university
arc/DP150101577,arc/monash_university
arc/DP150103131,arc/monash_university
arc/DP150103177,arc/monash_university
arc/DP150101522,arc/monash_university
arc/DP150102472,arc/monash_university
arc/DP150100558,arc/monash_university
arc/DP150101477,arc/monash_university
arc/DP150102033,arc/monash_university
arc/DP150100504,arc/monash_university
arc/DP150101024,arc/monash_university
arc/DP150103575,arc/monash_university
arc/DP150103715,arc/monash_university
arc/DP150103820,arc/monash_university
arc/DP150103636,arc/monash_university
arc/DP150104483,arc/monash_university
arc/DP150101371,arc/monash_university
arc/DP150102982,arc/monash_university
arc/DP150104670,arc/monash_university
arc/DP150103290,arc/monash_university
arc/DP150100242,arc/monash_university
arc/DP150101982,arc/monash_university
arc/DP150102887,arc/monash_university
arc/DP150104503,arc/monash_university
arc/LP140100087,arc/monash_university
arc/LP140100099,arc/monash_university
arc/LP140100560,arc/monash_university
arc/LP140100747,arc/monash_university
arc/LP140100377,arc/monash_university
arc/DP150100201,arc/monash_university
arc/DP150100569,arc/monash_university
arc/DP150100545,arc/monash_university
arc/DP150100545,arc/monash_university
arc/DP150101847,arc/monash_university
arc/DP150101911,arc/monash_university
arc/DP150100765,arc/monash_university
arc/DP150100506,arc/monash_university
arc/DP150102227,arc/monash_university
arc/DP150101904,arc/monash_university
arc/DP150102758,arc/monash_university
arc/DP150101164,arc/monash_university
arc/DP150101894,arc/monash_university
arc/DP150101293,arc/monash_university
arc/DP150100986,arc/monash_university
arc/DP150101726,arc/monash_university
arc/DP150100061,arc/monash_university
arc/DP150100061,arc/monash_university
arc/DP150100682,arc/monash_university
arc/DP150102569,arc/monash_university
arc/DP150102168,arc/monash_university
arc/DP150103750,arc/monash_university
arc/DP150101281,arc/monash_university
arc/LP140100785,arc/monash_university
arc/LP140100267,arc/monash_university
arc/LP140100473,arc/monash_university
arc/LP140100473,arc/monash_university
arc/LP140100317,arc/monash_university
arc/LP140100146,arc/monash_university
arc/LP140100404,arc/monash_university
arc/FT140100278,arc/monash_university
arc/FT140101062,arc/monash_university
arc/FT140100794,arc/monash_university
arc/FT140100818,arc/monash_university
arc/FT140100504,arc/monash_university
arc/FT140101201,arc/monash_university
arc/FT140100114,arc/monash_university
arc/DP150101058,arc/monash_university
arc/DP150103837,arc/monash_university
arc/DP150102741,arc/monash_university
arc/DP150103017,arc/monash_university
arc/DP150100442,arc/monash_university
arc/DP150100003,arc/monash_university
arc/DP150101012,arc/monash_university
arc/DP150101878,arc/monash_university
arc/DP150101652,arc/monash_university
arc/DP150102089,arc/monash_university
arc/DP150102894,arc/monash_university
arc/DP150100383,arc/monash_university
arc/DP150104645,arc/monash_university
arc/DP150101774,arc/monash_university
arc/DP150103588,arc/monash_university
arc/DE150100035,arc/monash_university
arc/DE150100327,arc/monash_university
arc/DE150100406,arc/monash_university
arc/DE150100309,arc/monash_university
arc/DE150100507,arc/monash_university
arc/DE150100427,arc/monash_university
arc/DE150100326,arc/monash_university
arc/DE150100909,arc/rmit_university
arc/DE150100924,arc/rmit_university
arc/LE150100081,arc/rmit_university
arc/LE150100177,arc/rmit_university
arc/LE150100172,arc/rmit_university
arc/LE150100088,arc/rmit_university
arc/LE150100001,arc/rmit_university
arc/LE150100132,arc/rmit_university
arc/LE150100030,arc/rmit_university
arc/LP150100681,arc/rmit_university
arc/LP150100673,arc/rmit_university
arc/LE150100004,arc/rmit_university
arc/LP150100530,arc/rmit_university
arc/LP150100413,arc/rmit_university
arc/LP150100386,arc/rmit_university
arc/LP150101213,arc/rmit_university
arc/LE160100124,arc/rmit_university
arc/LE160100120,arc/rmit_university
arc/LE160100070,arc/rmit_university
arc/DE160101281,arc/rmit_university
arc/LE160100056,arc/rmit_university
arc/LE160100051,arc/rmit_university
arc/LP150100343,arc/rmit_university
arc/LP150100252,arc/rmit_university
arc/LP150100246,arc/rmit_university
arc/LP150100246,arc/rmit_university
arc/LP150100156,arc/rmit_university
arc/LP150100153,arc/rmit_university
arc/DE160100987,arc/rmit_university
arc/DE160100715,arc/rmit_university
arc/DP160104662,arc/rmit_university
arc/DE160100543,arc/rmit_university
arc/LP150100089,arc/rmit_university
arc/LP150100065,arc/rmit_university
arc/LE160100228,arc/rmit_university
arc/LE160100221,arc/rmit_university
arc/LE160100220,arc/rmit_university
arc/LE160100206,arc/rmit_university
arc/LE160100203,arc/rmit_university
arc/LE160100199,arc/rmit_university
arc/LE160100185,arc/rmit_university
arc/DE160100140,arc/rmit_university
arc/DE160100086,arc/rmit_university
arc/DE160100044,arc/rmit_university
arc/DE160100023,arc/rmit_university
arc/DP160103820,arc/rmit_university
arc/DP160103595,arc/rmit_university
arc/LE170100087,arc/rmit_university
arc/LE170100079,arc/rmit_university
arc/LE170100072,arc/rmit_university
arc/LE170100066,arc/rmit_university
arc/DE170100952,arc/rmit_university
arc/LE170100016,arc/rmit_university
arc/LP150100973,arc/rmit_university
arc/LP150100950,arc/rmit_university
arc/LP150100906,arc/rmit_university
arc/DE170100740,arc/rmit_university
arc/DP160102429,arc/rmit_university
arc/DP160102114,arc/rmit_university
arc/DP160102114,arc/rmit_university
arc/DP160101978,arc/rmit_university
arc/DP160101953,arc/rmit_university
arc/DP160100175,arc/rmit_university
arc/DP160100161,arc/rmit_university
arc/IH150100024,arc/rmit_university
arc/IH150100006,arc/rmit_university
arc/DP160101816,arc/rmit_university
arc/DP160101735,arc/rmit_university
arc/DP160101440,arc/rmit_university
arc/DP160101400,arc/rmit_university
arc/LP160100324,arc/rmit_university
arc/LP160100298,arc/rmit_university
arc/LP160100244,arc/rmit_university
arc/IH150100003,arc/rmit_university
arc/LP160101155,arc/rmit_university
arc/IC160100032,arc/rmit_university
arc/LP160101081,arc/rmit_university
arc/LP160101044,arc/rmit_university
arc/IC160100026,arc/rmit_university
arc/DP160101267,arc/rmit_university
arc/DP160100983,arc/rmit_university
arc/DP160100913,arc/rmit_university
arc/DP160100913,arc/rmit_university
arc/LP160100132,arc/rmit_university
arc/LP160100100,arc/rmit_university
arc/LP160100051,arc/rmit_university
arc/LP160100007,arc/rmit_university
arc/CE170100039,arc/rmit_university
arc/CE170100026,arc/rmit_university
arc/LP160100786,arc/rmit_university
arc/LP160100780,arc/rmit_university
arc/LP160100690,arc/rmit_university
arc/LP160100662,arc/rmit_university
arc/LP160100649,arc/rmit_university
arc/CE170100012,arc/rmit_university
arc/FT160100357,arc/rmit_university
arc/FT160100293,arc/rmit_university
arc/FT160100252,arc/rmit_university
arc/LP160100561,arc/rmit_university
arc/DP160100560,arc/rmit_university
arc/DP160100537,arc/rmit_university
arc/DP170102557,arc/rmit_university
arc/FT160100126,arc/rmit_university
arc/FT160100115,arc/rmit_university
arc/LE170100235,arc/rmit_university
arc/LE170100203,arc/rmit_university
arc/LE170100200,arc/rmit_university
arc/LE170100168,arc/rmit_university
arc/LE170100160,arc/rmit_university
arc/LE170100118,arc/rmit_university
arc/DE170100284,arc/rmit_university
arc/DE170100239,arc/rmit_university
arc/DE170100164,arc/rmit_university
arc/DE170100138,arc/rmit_university
arc/DP170102303,arc/rmit_university
arc/DP170102231,arc/rmit_university
arc/DP170102211,arc/rmit_university
arc/DP170102176,arc/rmit_university
arc/DP170102138,arc/rmit_university
arc/DP170102087,arc/rmit_university
arc/DP170102086,arc/rmit_university
arc/DP170101922,arc/rmit_university
arc/DP170101912,arc/rmit_university
arc/DP170101775,arc/rmit_university
arc/LP160100406,arc/rmit_university
arc/LP160100387,arc/rmit_university
arc/SR180100036,arc/rmit_university
arc/LP180100332,arc/rmit_university
arc/DE190101514,arc/rmit_university
arc/LE190100130,arc/rmit_university
arc/LE170100096,arc/rmit_university
arc/LP160101496,arc/rmit_university
arc/LP160101766,arc/rmit_university
arc/LP160101760,arc/rmit_university
arc/DP170101732,arc/rmit_university
arc/DP170101433,arc/rmit_university
arc/DP170101433,arc/rmit_university
arc/DP170101061,arc/rmit_university
arc/DP170103625,arc/rmit_university
arc/DP170103477,arc/rmit_university
arc/DP170103325,arc/rmit_university
arc/DP170103174,arc/rmit_university
arc/LP160101515,arc/rmit_university
arc/LP160101469,arc/rmit_university
arc/DP170101039,arc/rmit_university
arc/DP170100547,arc/rmit_university
arc/DP170100511,arc/rmit_university
arc/IC170100032,arc/rmit_university
arc/IC170100030,arc/rmit_university
arc/IC170100020,arc/rmit_university
arc/DP170102796,arc/rmit_university
arc/DP170102726,arc/rmit_university
arc/LE180100094,arc/rmit_university
arc/LE180100073,arc/rmit_university
arc/DE180101268,arc/rmit_university
arc/DP180104076,arc/rmit_university
arc/DE180101164,arc/rmit_university
arc/DE180101138,arc/rmit_university
arc/LE180100054,arc/rmit_university
arc/FT170100022,arc/rmit_university
arc/LP170100257,arc/rmit_university
arc/DP180103932,arc/rmit_university
arc/DP180103920,arc/rmit_university
arc/LE180100041,arc/rmit_university
arc/LE180100037,arc/rmit_university
arc/LE180100030,arc/rmit_university
arc/DP180103852,arc/rmit_university
arc/DP180103815,arc/rmit_university
arc/LE180100003,arc/rmit_university
arc/DP180103732,arc/rmit_university
arc/DP180103484,arc/rmit_university
arc/DE180100768,arc/rmit_university
arc/DP180103321,arc/rmit_university
arc/DP180103251,arc/rmit_university
arc/DP180103212,arc/rmit_university
arc/DP180103205,arc/rmit_university
arc/DP180103200,arc/rmit_university
arc/DP180103118,arc/rmit_university
arc/DP170100363,arc/rmit_university
arc/DP170100268,arc/rmit_university
arc/DP170100109,arc/rmit_university
arc/DP170100022,arc/rmit_university
arc/LE180100168,arc/rmit_university
arc/IN180100065,arc/rmit_university
arc/LE180100150,arc/rmit_university
arc/DP180102110,arc/rmit_university
arc/DP180102050,arc/rmit_university
arc/DP180102049,arc/rmit_university
arc/DP180101974,arc/rmit_university
arc/DP180102964,arc/rmit_university
arc/DP180102752,arc/rmit_university
arc/DP180102687,arc/rmit_university
arc/DP180102402,arc/rmit_university
arc/LP170100222,arc/rmit_university
arc/LP170100222,arc/rmit_university
arc/DP180102287,arc/rmit_university
arc/DP200100313,arc/rmit_university
arc/DP200100204,arc/rmit_university
arc/DP200100126,arc/rmit_university
arc/LP170101050,arc/rmit_university
arc/LP170100932,arc/rmit_university
arc/LP170100420,arc/rmit_university
arc/DP180101170,arc/rmit_university
arc/DP180101023,arc/rmit_university
arc/DP180100762,arc/rmit_university
arc/DP180100663,arc/rmit_university
arc/DP200100005,arc/rmit_university
arc/DE200100540,arc/rmit_university
arc/DE200100521,arc/rmit_university
arc/DE200100279,arc/rmit_university
arc/DE200100064,arc/rmit_university
arc/DE200100063,arc/rmit_university
arc/DP180100602,arc/rmit_university
arc/DP180100298,arc/rmit_university
arc/DP180100174,arc/rmit_university
arc/FT180100343,arc/rmit_university
arc/CE200100010,arc/rmit_university
arc/CE200100005,arc/rmit_university
arc/LE200100221,arc/rmit_university
arc/LE200100186,arc/rmit_university
arc/LE200100181,arc/rmit_university
arc/LE200100174,arc/rmit_university
arc/LE200100168,arc/rmit_university
arc/LE200100163,arc/rmit_university
arc/LE200100132,arc/rmit_university
arc/IH180100010,arc/rmit_university
arc/FT180100162,arc/rmit_university
arc/FT180100082,arc/rmit_university
arc/IC180100005,arc/rmit_university
arc/FL180100053,arc/rmit_university
arc/LP170100472,arc/rmit_university
arc/DP190102852,arc/rmit_university
arc/DP190102835,arc/rmit_university
arc/DP190102773,arc/rmit_university
arc/LE190100116,arc/rmit_university
arc/LE190100084,arc/rmit_university
arc/DE190101178,arc/rmit_university
arc/DE190101151,arc/rmit_university
arc/LP180100201,arc/rmit_university
arc/LE190100031,arc/rmit_university
arc/LE190100021,arc/rmit_university
arc/DP190102290,arc/rmit_university
arc/IN190100044,arc/rmit_university
arc/IN190100044,arc/rmit_university
arc/DE190100630,arc/rmit_university
arc/DE190100626,arc/rmit_university
arc/DE190100458,arc/rmit_university
arc/DE190100336,arc/rmit_university
arc/DE190100304,arc/rmit_university
arc/LP180100104,arc/rmit_university
arc/DE190100217,arc/rmit_university
arc/DE190100100,arc/rmit_university
arc/DP190100613,arc/rmit_university
arc/DP190102068,arc/rmit_university
arc/DP190101888,arc/rmit_university
arc/DP190101864,arc/rmit_university
arc/LP180100203,arc/rmit_university
arc/DP190103475,arc/rmit_university
arc/DP190101576,arc/rmit_university
arc/DP190101485,arc/rmit_university
arc/DP190101461,arc/rmit_university
arc/DP190101405,arc/rmit_university
arc/DP190101350,arc/rmit_university
arc/DP190101282,arc/rmit_university
arc/DP190101271,arc/rmit_university
arc/DP190101113,arc/rmit_university
arc/DP190101093,arc/rmit_university
arc/LP180100750,arc/rmit_university
arc/LP180100307,arc/rmit_university
arc/DP190103027,arc/rmit_university
arc/IC190100033,arc/rmit_university
arc/LP180101309,arc/rmit_university
arc/LP180101151,arc/rmit_university
arc/LP180101062,arc/rmit_university
arc/DP190101010,arc/rmit_university
arc/DP190100978,arc/rmit_university
arc/DP200102190,arc/rmit_university
arc/DP200102152,arc/rmit_university
arc/FT190100735,arc/rmit_university
arc/FT190100372,arc/rmit_university
arc/FT190100215,arc/rmit_university
arc/FT190100144,arc/rmit_university
arc/FL190100014,arc/rmit_university
arc/LP180100869,arc/rmit_university
arc/LP180100813,arc/rmit_university
arc/LP180100500,arc/rmit_university
arc/LP180100397,arc/rmit_university
arc/LP180100251,arc/rmit_university
arc/DE200100985,arc/rmit_university
arc/DP200101960,arc/rmit_university
arc/DP200101905,arc/rmit_university
arc/DP200101808,arc/rmit_university
arc/DP200103501,arc/rmit_university
arc/DP200103233,arc/rmit_university
arc/DP200101737,arc/rmit_university
arc/DE200100892,arc/rmit_university
arc/DE200100887,arc/rmit_university
arc/DP200101615,arc/rmit_university
arc/DP200101441,arc/rmit_university
arc/DE200101396,arc/rmit_university
arc/DP200102876,arc/rmit_university
arc/DP200102781,arc/rmit_university
arc/DP200102666,arc/rmit_university
arc/LP190100921,arc/rmit_university
arc/LP190100713,arc/rmit_university
arc/LP190100376,arc/rmit_university
arc/LP190100287,arc/rmit_university
arc/LP190100175,arc/rmit_university
arc/LP190100165,arc/rmit_university
arc/LP190100114,arc/rmit_university
arc/LP190100864,arc/rmit_university
arc/DP200101248,arc/rmit_university
arc/DP200101199,arc/rmit_university
arc/DP200101197,arc/rmit_university
arc/DP200101175,arc/rmit_university
arc/LP190101294,arc/rmit_university
arc/LP190101046,arc/rmit_university
arc/LE200100098,arc/rmit_university
arc/LE200100071,arc/rmit_university
arc/LE200100053,arc/rmit_university
arc/LE200100051,arc/rmit_university
arc/LE200100047,arc/rmit_university
arc/LE200100043,arc/rmit_university
arc/LE200100032,arc/rmit_university
arc/LP190100247,arc/rmit_university
arc/DP200100731,arc/rmit_university
arc/DP200100723,arc/rmit_university
arc/DP200100631,arc/rmit_university
arc/DP200100612,arc/rmit_university
arc/DP200100549,arc/rmit_university
arc/DP200100442,arc/rmit_university
arc/FT200100259,arc/rmit_university
arc/FT200100100,arc/rmit_university
arc/FT200100073,arc/rmit_university
arc/LP190100991,arc/rmit_university
arc/LP190100849,arc/rmit_university
arc/LP190100844,arc/rmit_university
arc/LP190100728,arc/rmit_university
arc/LP190100677,arc/rmit_university
arc/LP190100558,arc/rmit_university
arc/LP190100528,arc/rmit_university
arc/LP190100453,arc/rmit_university
arc/LP190100424,arc/rmit_university
arc/SR200200752,arc/rmit_university
arc/SR200200441,arc/rmit_university
arc/DE210101549,arc/rmit_university
arc/DE210101503,arc/rmit_university
arc/DE210101181,arc/rmit_university
arc/LP190100393,arc/rmit_university
arc/DP210102761,arc/rmit_university
arc/DP210102750,arc/rmit_university
arc/IH200100010,arc/rmit_university
arc/IH200100005,arc/rmit_university
arc/DP210102480,arc/rmit_university
arc/DP210102478,arc/rmit_university
arc/DP210102405,arc/rmit_university
arc/DP210102116,arc/rmit_university
arc/DP210102116,arc/rmit_university
arc/LP200100082,arc/rmit_university
arc/LP200100060,arc/rmit_university
arc/LP200100054,arc/rmit_university
arc/LP200100029,arc/rmit_university
arc/DP210103865,arc/rmit_university
arc/DP210102050,arc/rmit_university
arc/DP210103787,arc/rmit_university
arc/DP210103736,arc/rmit_university
arc/DP210103690,arc/rmit_university
arc/DP210103656,arc/rmit_university
arc/DP210103114,arc/rmit_university
arc/DP0209570,arc/rmit_university
arc/DP0211041,arc/rmit_university
arc/DP0211100,arc/rmit_university
arc/DP0211189,arc/rmit_university
arc/DP0211709,arc/rmit_university
arc/LE0211003,arc/rmit_university
arc/LE0211588,arc/rmit_university
arc/LE0214172,arc/rmit_university
arc/LE0221983,arc/rmit_university
arc/LE0228900,arc/rmit_university
arc/LE0231228,arc/rmit_university
arc/LE0237784,arc/rmit_university
arc/LE0238381,arc/rmit_university
arc/LE0239381,arc/rmit_university
arc/LP0218853,arc/rmit_university
arc/LP0218928,arc/rmit_university
arc/LP0219239,arc/rmit_university
arc/LP0219326,arc/rmit_university
arc/LP0219346,arc/rmit_university
arc/LP0219355,arc/rmit_university
arc/LP0219406,arc/rmit_university
arc/LP0219455,arc/rmit_university
arc/LP0219466,arc/rmit_university
arc/LP0219474,arc/rmit_university
arc/LP0222482,arc/rmit_university
arc/LP0226418,arc/rmit_university
arc/LP0228785,arc/rmit_university
arc/LP0228917,arc/rmit_university
arc/DP200102612,arc/rmit_university
arc/DP200102611,arc/rmit_university
arc/DP200102599,arc/rmit_university
arc/DP0345310,arc/rmit_university
arc/DP0345546,arc/rmit_university
arc/DP0345920,arc/rmit_university
arc/DP0346196,arc/rmit_university
arc/DP0346289,arc/rmit_university
arc/DP0346478,arc/rmit_university
arc/DP0346545,arc/rmit_university
arc/DP0342482,arc/rmit_university
arc/DP0342617,arc/rmit_university
arc/DP0342685,arc/rmit_university
arc/DP0346613,arc/rmit_university
arc/DP0346691,arc/rmit_university
arc/LE0346515,arc/rmit_university
arc/LE0346856,arc/rmit_university
arc/LE0346891,arc/rmit_university
arc/DP210101904,arc/rmit_university
arc/DP210101862,arc/rmit_university
arc/DP210101792,arc/rmit_university
arc/DP210101720,arc/rmit_university
arc/DP210101668,arc/rmit_university
arc/DP210101600,arc/rmit_university
arc/FT200100604,arc/rmit_university
arc/DP210100386,arc/rmit_university
arc/DP210101258,arc/rmit_university
arc/DP210101249,arc/rmit_university
arc/DP210100901,arc/rmit_university
arc/DP210100858,arc/rmit_university
arc/LP0230710,arc/rmit_university
arc/LP0231424,arc/rmit_university
arc/LP0232264,arc/rmit_university
arc/LP0234271,arc/rmit_university
arc/LP0234988,arc/rmit_university
arc/LE210100151,arc/rmit_university
arc/LE210100140,arc/rmit_university
arc/LE210100130,arc/rmit_university
arc/LE210100125,arc/rmit_university
arc/LE210100100,arc/rmit_university
arc/LE210100084,arc/rmit_university
arc/LE210100083,arc/rmit_university
arc/LE210100040,arc/rmit_university
arc/IH210100025,arc/rmit_university
arc/LE210100021,arc/rmit_university
arc/LE210100019,arc/rmit_university
arc/LE210100009,arc/rmit_university
arc/LE210100001,arc/rmit_university
arc/DP210103278,arc/rmit_university
arc/DP210100743,arc/rmit_university
arc/DP210100647,arc/rmit_university
arc/LE220100185,arc/rmit_university
arc/LE220100165,arc/rmit_university
arc/LP200301428,arc/rmit_university
arc/LP200301335,arc/rmit_university
arc/LP200301027,arc/rmit_university
arc/LE220100150,arc/rmit_university
arc/LE220100140,arc/rmit_university
arc/LE220100095,arc/rmit_university
arc/LE220100085,arc/rmit_university
arc/LE220100078,arc/rmit_university
arc/LE220100073,arc/rmit_university
arc/LE220100057,arc/rmit_university
arc/LE220100035,arc/rmit_university
arc/LE220100030,arc/rmit_university
arc/LP200200379,arc/rmit_university
arc/FT210100899,arc/rmit_university
arc/FT210100806,arc/rmit_university
arc/FT210100669,arc/rmit_university
arc/FT210100298,arc/rmit_university
arc/DE220101471,arc/rmit_university
